State,Year,Slab,MultiBeam,GirderFloorBeamSystem,TeaBeam,BoxBeamMultiple,ArchDeck,Culvert,TrussThru,Frame,BoxBeamSingle,TrussDeck
COLORADO,2003,0.41762260338328366,0.25154722197699236,0.29899817827062547,0.2762685883012934,0.1763051693575998,0.6874485320255365,0.16011096033123928,0.47485113359108627,0.39398407610097763,0.4167076349605282,0.183782008396925
CONNECTICUT,2003,0.3958897457191442,0.38813174763514924,0.8499089656271938,0.46900771388004925,0.2684946593127335,0.5014041994227829,0.09960076111345662,0.7684738916910742,0.6494201865930166,0.1698624352518098,0.5274062644165982
DELAWARE,2003,0.10860405779782614,0.2653340050592951,0.6004658983231714,0.0831829509323709,0.11480343516861767,0.7262080816836805,0.014773543716149001,0.017030028968824128,0.051623034403809706,0.1548858798912913,0.11599784839389174
DIST. OF COL.,2003,0.7938048834710438,0.7261423090380562,0.6833379351599773,1.0,0.6683429862139717,0.8934442450810681,0.0,0.0,0.4087004461203442,1.0,0.0
FLORIDA,2003,0.13851548671677746,0.16749918232363753,0.27750876817245795,0.5281872852872043,0.07584925688169113,0.4144241518638258,0.23638796921740934,0.2295809513382917,0.4040461965682748,0.16399361057574396,0.0
GEORGIA,2003,0.34239585478172035,0.17691853265403173,0.4312667640471075,0.18995362051503148,0.07996696997750435,0.6960783595260516,0.17520869450351106,0.868598583911268,0.21384031394704953,0.0011027241963897417,0.9194807261415581
HAWAII,2003,0.4456126485471667,0.10590945550527053,0.3222693996662483,0.48853291072902333,0.18613172781588125,0.7616489979657896,0.1917021341798667,0.844947885261435,0.34317623357396865,0.0,0.9609414909622745
IDAHO,2003,0.09925440649281497,0.21416332382098663,0.18178955829172036,0.25775812396428,0.03610394484158184,0.28826079893832346,0.042323887692730086,0.750726028504124,0.11020697508322051,0.014899534399388594,0.21463112355076272
ILLINOIS,2003,0.2543616689248484,0.3026663290562421,0.5945232654231175,0.3287193611004312,0.0893682448570388,0.6850230382165734,0.09693976050403014,0.6537572421460809,0.4365688826421132,0.05732308564685328,0.09090165751763894
INDIANA,2003,0.09503515240739027,0.2507139413989823,0.2572159867023278,0.1072043603913599,0.16456331266573196,0.484761551942914,0.12253446834754807,0.7582096085861749,0.29917333110527217,0.09048819713669547,0.6910784692909354
IOWA,2003,0.09013052881712039,0.23700196213300811,0.5965100647209683,0.1993696452783212,0.3813173644356682,0.537737642228731,0.16707465981576813,0.8022127621917942,0.24604939613190835,0.0,1.0
KANSAS,2003,0.10044861430998805,0.22305415663165218,0.4292741923368058,0.14515478095741913,0.43514038905297125,0.42115193436883314,0.08529953450324358,0.8666173978235375,0.1747372608001193,0.23651204855198735,0.8659337608891533
KENTUCKY,2003,0.28882334916423397,0.17755612495177325,0.24116249500832684,0.3354358350640422,0.19648910900178146,0.4586734125792487,0.35164230604011754,0.5646178783265579,0.11412503441133673,0.16525010673285623,0.9321662318448056
LOUISIANA,2003,0.20158711108716176,0.28015205746906147,0.6691289494577972,0.44530092784618125,0.121190231139063,0.3545549650735762,0.17830475795740258,0.33522997466874677,0.0,0.0,0.5120137798944101
MAINE,2003,0.2500466132113751,0.29385945175514244,0.7151417701536027,0.5037035153646074,0.0,0.4257496964185558,0.04226014296857469,0.0,0.40754046258628157,0.0,0.932078595181373
MARYLAND,2003,0.34296534335998813,0.2817134613402512,0.361781288436336,0.44412997977813345,0.3757344517100026,0.533475400157599,0.1444831943864866,0.5813764515629086,0.4549442268853881,0.6902923517919823,0.2937814002654696
MASSACHUSETTS,2003,0.4476507149595812,0.6196492799281089,0.7514924387899392,0.5591376815117749,0.6129419083447847,0.6809286709954856,0.23849576201135106,0.576386841482897,0.6221871396148864,0.5113740160775566,0.7576560820833009
MICHIGAN,2003,0.24796367675538056,0.4597473908894378,0.3355450998825142,0.3683340415517681,0.19899701222089985,0.5535755612126824,0.1457349232046105,0.5715162354520803,0.6832034558319404,0.07495730992352528,0.07256101078866901
MINNESOTA,2003,0.06872951507818982,0.09380108005298872,0.5585076124748376,0.0,0.09812293891495122,0.4457475164305392,0.04787508708659481,0.7418440000396671,0.18582060842180229,0.0,0.713382773469735
MISSISSIPPI,2003,0.24993318763822472,0.18199935018580807,0.4015731696775867,0.6116245938855132,0.08291221994448014,0.6102076649414879,0.06666305170776403,0.7032877587820012,0.5263018279090503,0.3523505640974048,1.0
MISSOURI,2003,0.2996141749971026,0.24971781939528168,0.7187452114492042,0.35984738207575423,0.49555203474733217,0.8051993951436868,0.1211592620600131,0.6565833260062355,0.412391167594528,0.6539960856659318,0.7956238127976984
MONTANA,2003,0.3643921472232434,0.1709161444058032,0.41395313348924295,0.12001292532842016,0.0,0.22098604367882121,0.042814050793032986,0.716024836139325,0.029240484988128188,0.0,0.1857318431610274
NEBRASKA,2003,0.07351451059735696,0.16156391735961287,0.6132357453367894,0.04531152417960322,0.20712958339948292,0.4782486127184783,0.08353144474229682,0.7527502668081625,0.28495425996844537,0.0,0.13207495404537847
NEVADA,2003,0.19193046830374408,0.17933092849960305,0.08443777382883681,0.17660986483815191,0.22107225185206966,0.2430599625877576,0.035851785754882126,0.6198729339597381,0.5238782698332124,0.054920347997171756,0.0
NEW HAMPSHIRE,2003,0.24251396794761826,0.23757938386033572,0.39169484709923813,0.5588113748055628,0.31417870838971074,0.426958959165755,0.2298893123667713,0.35659247970105756,0.30513023641585013,0.0,1.0
NEW JERSEY,2003,0.36127567978626296,0.3330150335747203,0.566790791023524,0.7651367139059386,0.22091474305146588,0.35328051497445384,0.0888784928414937,0.659538495967593,0.49768796140036503,0.43025162077710744,0.9924628842786211
NEW MEXICO,2003,0.18636575019567522,0.27433159766630927,0.6081372457110715,0.39506288291513814,0.3331828712561899,0.9476853462168087,0.03442012698769455,0.9081647990677487,0.03940777174800806,0.3852925694080069,0.5147925266066624
NEW YORK,2003,0.48590635436727764,0.522405970548661,0.8747304175639273,0.6102903049286823,0.28790736296078784,0.7456910569922511,0.1857778538851767,0.8161382084916328,0.8524029479535472,0.4760894779180926,0.40930110439719775
NORTH CAROLINA,2003,0.18292563885743357,0.2733249202868014,0.9132946772614439,0.675963541506644,0.4601991217589155,0.7170382606900074,0.4176821842378005,0.98663803735113,0.41907475061878197,0.0,1.0
NORTH DAKOTA,2003,0.07499928135220768,0.20242027665599832,0.010846596421866379,0.09442755655901472,0.08031852868078983,1.0,0.2048545872657763,0.7507316755137365,0.0,0.016780990878310025,0.0
OHIO,2003,0.17316569798529152,0.3684336966821367,0.3731141134443255,0.44898581875599936,0.11399097880206287,0.580922130098422,0.0,0.5873729282212703,0.32284805595460325,0.0,0.6818481863812861
OKLAHOMA,2003,0.4077509994048037,0.33851725049372156,0.3113562725702474,0.09678251434114855,0.6558268365214155,0.636084249453395,0.09880643371445462,0.8344722861848296,0.5043005564785861,0.35751903858918477,0.8287376125730317
OREGON,2003,0.14338477803886934,0.367202116413631,0.7060311598922877,0.2256552236714056,0.24912962470274547,0.7048045302631492,0.09623863820353086,0.8774400153575946,0.19675416304708024,0.14936615328614658,0.5141945235647238
PENNSYLVANIA,2003,0.27405624028800785,0.4606721900486766,0.5486015662695617,0.5198304982778228,0.33893365019823335,0.6070300895830472,0.11935291022190767,0.8657636352341529,0.7519314478167584,0.3320148876524156,0.6294488203162449
RHODE ISLAND,2003,0.5556190235977477,0.6670147399114585,0.8943602789977696,0.4991598818528585,0.4608591529978948,0.4657823227510956,0.3150267045181158,0.9777140752121989,0.7710089749166527,0.0,0.0
SOUTH CAROLINA,2003,0.11643820069988292,0.17830995269193614,0.969930759053571,0.47099571436443255,0.11302468698244064,0.40152676821659516,0.12164270367397027,0.4591930772990321,0.3462037724476646,0.0,1.0
SOUTH DAKOTA,2003,0.1366313898442106,0.20186652338876987,0.28540734567028075,0.08599285895852464,0.2599799230985728,0.5327023775827908,0.3832045791195482,0.8274932407599832,0.0,0.39536312546305497,0.22410387292327616
TENNESSEE,2003,0.4890992361551703,0.1818658765703661,0.26369928845987867,0.3778280720883067,0.1449727463145317,0.6890497979510687,0.12848146245893846,0.52388648588129,0.0810764469545264,0.12712426947700473,0.7071236447120086
TEXAS,2003,0.2788075193078151,0.23988827135871432,0.5981787641510524,0.2876481661542954,0.357027227573768,0.8206891837754228,0.13760179671235248,0.8206563757799596,0.7272711919962969,0.34065274450814176,0.7193087656016255
UTAH,2003,0.2477472095870401,0.1716878297186454,0.3266033133776309,0.38463986529215993,0.38592910039189543,0.12731762036153588,0.07819325641346896,0.5482027632969998,0.13420847116366588,0.0,0.8088017141915279
VERMONT,2003,0.16647064240284254,0.2848052964729474,0.5996524968101847,0.5477066552641743,0.2795779538858507,0.5025196068569648,0.5842771886136275,0.9309148120559803,0.0,1.0,0.8022449497172788
VIRGINIA,2003,0.20847497927683928,0.2360039530829765,0.6615923092125973,0.4798368424364562,0.2909745483678369,0.6148986476126223,0.23926116197520866,0.8224519019709069,0.2348478990768293,0.1910484935609326,0.991555149022665
WASHINGTON,2003,0.3392240684399895,0.30006744927691503,0.5821920784740244,0.3562515800945746,0.3710219175997088,0.5934218545679988,0.2792543033368603,0.622960731601418,0.15732457811233316,0.490304335410496,0.8146425387980251
WEST VIRGINIA,2003,0.5501419049286985,0.22718914648156674,0.43854306440897745,0.589907917893287,0.24037121441491094,0.5922144701863725,0.245884221673138,0.4121474983710421,0.13277898694562146,0.4935590262259666,0.321692633243203
WISCONSIN,2003,0.17450436981129325,0.196266289572048,0.18261214535314502,0.0517225358329268,0.49452187853659135,0.39955941112806653,0.4185593770279039,0.7485510140908919,0.19342749262594627,0.0,0.5075880849367097
WYOMING,2003,0.2552476353159201,0.198713481316361,0.4037471138146947,0.24472746608061108,0.17142747029225994,0.6383226557949913,0.08213779846618423,0.8503984771715285,0.3909223106267415,0.0,0.8002057791642615
PUERTO RICO,2003,0.6359498065524798,0.36869974283,0.36590452698561626,0.5707710313347014,0.27879457831521015,0.4842965689035763,0.303113054105712,0.7542481419432461,0.5060997375649768,0.11895593971355403,0.8410179640718562
ALABAMA,2004,0.3603907985341372,0.2123573587810374,0.2104313893071824,0.40048665410649886,0.2308649951096175,0.7592602741786943,0.218626864269851,0.9341833463306611,0.5779610023697606,0.5646607754828713,0.7050293913601053
ALASKA,2004,0.16711516227520873,0.345617433865243,0.3907477501667345,0.19089080730842037,0.5354905579892204,0.3428176464333145,0.0,0.3406543456749861,0.0,0.14988530383239693,0.008518840672162563
ARIZONA,2004,0.16354195110612632,0.18184573930121609,0.1900314569237613,0.21118590260525588,0.1505099369771328,0.3477650917314776,0.047510069624048475,0.8179009126466754,0.26781080547293745,0.2393953888675368,0.33088207375580403
ARKANSAS,2004,0.20513958872972385,0.21975811563632236,0.1854169992420551,0.3014293616341586,0.33481058378532896,0.5023609580018874,0.08695683791230992,0.5935772515955667,0.1828170130826301,0.0,0.8835426490106589
CALIFORNIA,2004,0.23797263728569684,0.5205343333084503,0.7114284287039142,0.44487113245195314,0.36589399840459913,0.5519468658023804,0.0758228084193819,0.9384884377734602,0.17575296308338015,0.1682441167855852,0.6596622082378626
COLORADO,2004,0.1568218345724613,0.24187408508175007,0.2356848377006631,0.2767093107231291,0.23090618895012446,0.6187656363539127,0.08723720298532471,0.47600623749021054,0.3934193453957649,0.27014641871741096,0.1809809058928466
CONNECTICUT,2004,0.38498814043889035,0.3878992044673035,0.927184482064783,0.48097550980193365,0.2536728747268538,0.4686175070211402,0.11262890469562271,0.4921156608043171,0.6595439201508302,0.19213515950327612,0.5274062644165982
DELAWARE,2004,0.09254930813215183,0.26995150738655194,0.5990452096909704,0.17286337639521449,0.11136571572745066,0.7383874091153496,0.018939690725321062,0.017030028968824128,0.03257916938275323,0.1278206142882323,0.11599784839389174
DIST. OF COL.,2004,0.7938048834710438,0.7273580823902083,0.6731012792554262,1.0,0.6645614317933692,0.8908045281078578,0.0,0.0,0.459612146211383,1.0,0.0
FLORIDA,2004,0.15459385937819128,0.1632075298658214,0.24149579072041635,0.5276967080543103,0.1965800657958185,0.430670470171663,0.2437651107461095,0.6015602030323517,0.4142658100196345,0.16172597109107828,0.0
GEORGIA,2004,0.32097503282056383,0.17735823068424306,0.4290170401003246,0.1821159270780142,0.07644730136712759,0.6960783595260516,0.15996453986056625,0.9892945227165719,0.1462158178670063,0.00590650737770291,0.9194807261415581
HAWAII,2004,0.44889967160681843,0.10477406462662711,0.3373905314031268,0.5011541034110855,0.18367766375747138,0.7616489979657896,0.19404812755508877,0.844947885261435,0.3377203193175076,0.0,1.0
IDAHO,2004,0.10455571155779667,0.22404678117583118,0.17963035909982697,0.19007948631930183,0.033555655917692974,0.18355261591938543,0.04395573061503566,0.7874893535301388,0.10544761412056405,0.04032065421068742,0.21463112355076272
ILLINOIS,2004,0.2743787092624447,0.2989563685581545,0.6645015047390153,0.32488208051848505,0.10054822147384436,0.6682378811975861,0.09374420524311054,0.6464648900407424,0.4676558577048514,0.03959008777479045,0.09090165751763894
INDIANA,2004,0.0907762920945527,0.24217269227595128,0.25159339277203885,0.10461043523027257,0.16893988448494077,0.48058402612285805,0.11895541177891338,0.7445795265472589,0.2594070814727331,0.08849439383557176,0.6931382951560097
IOWA,2004,0.08955277633268552,0.23666841556051135,0.594585050472974,0.24122982585738761,0.45184050486185284,0.29806477586817703,0.1493766414657305,0.7989347885579773,0.24595802408007153,0.0,0.9383140961412533
KANSAS,2004,0.11048335067009808,0.22238499138382195,0.43283627572955735,0.1416449979632614,0.43968784500009184,0.4249944921331033,0.08421789389457096,0.8601424526886219,0.17780040346805456,0.23651204855198735,0.7971333557193797
KENTUCKY,2004,0.5229359247807198,0.16679340724427905,0.25566739194162813,0.34956961627717803,0.22975617039457277,0.4244627816841264,0.3343000397857353,0.6654793351400616,0.19050371851759268,0.1375438972446315,0.9370374214886091
LOUISIANA,2004,0.19479541651001678,0.28157195111302635,0.6591952562432728,0.438625768897836,0.12117145263018927,0.021579635670546948,0.18657387142305906,0.43817573541217697,0.0,0.0,0.5120137798944101
MAINE,2004,0.25794661071894104,0.31196607995148307,0.7286845264478973,0.49938404897630345,0.059078777583501864,0.34335870418925,0.0401166476480284,0.4616054695960899,0.45627720102563735,0.0,0.47915683150112703
MARYLAND,2004,0.3853072537833876,0.27540569819961536,0.35646750068960187,0.4671421507066464,0.38286562811556507,0.5377806461298891,0.189768262089722,0.5797591509257489,0.4554726408676574,0.6958330518812259,0.2937814002654696
MASSACHUSETTS,2004,0.4328665508108964,0.6190408580194307,0.7047627491762354,0.5661278033548587,0.6343064955930157,0.7108804070745558,0.22720073350024786,0.55470406146589,0.6918860439598961,0.4873645399052769,0.670794695043604
MICHIGAN,2004,0.26355729918401527,0.4572785307939808,0.4388717073845041,0.3610381363921079,0.20651398573472038,0.5669202886047808,0.15407270422810132,0.5633293498399763,0.6736810973341877,0.09427777594255342,0.4389430565972423
MINNESOTA,2004,0.06642383234189479,0.09673268691727348,0.5520682939615593,0.0,0.08824610948771297,0.35317462591862475,0.0754729170973744,0.6359360927579369,0.17781936352856256,0.0,0.713382773469735
MISSISSIPPI,2004,0.242828616318857,0.16769030916299804,0.4350096802058509,0.601614376017615,0.07679610211385378,0.6279715903025659,0.07234060486600141,0.7116299511482326,0.5263018279090503,0.35828059673296686,1.0
MISSOURI,2004,0.3225119759341551,0.26092885385419357,0.9149760463690015,0.36110987246517595,0.4651296777249463,0.7931523228522583,0.12458503027081363,0.7152575287656328,0.5248044055806225,0.7171021301579529,0.7408499675096644
MONTANA,2004,0.36427223850780954,0.16690374581798567,0.41395248318480504,0.11465051781715022,0.0,0.22098604367882121,0.041993237747958455,0.7142786968906636,0.029240484988128188,0.0,0.1857318431610274
NEBRASKA,2004,0.07386590341791506,0.15415448941179682,0.6001815588366413,0.04179401443443106,0.2033775288466694,0.4742429112873685,0.08011404531862967,0.7569888801676447,0.229493303075142,0.0,0.13207495404537847
NEVADA,2004,0.18933596619994347,0.19944749864140218,0.06456669718925756,0.26186804079132286,0.18741921278695403,0.2735352826533711,0.03635049249686373,1.0,0.5188945543754122,0.054920347997171756,0.26375485026365536
NEW HAMPSHIRE,2004,0.2349449243687245,0.23378050854149723,0.409784648582589,0.5207864965482344,0.27335106763533246,0.4145512189128381,0.22752870247253124,0.32100322501587025,0.316357421517462,0.0,1.0
NEW JERSEY,2004,0.36413689549253725,0.3247914721115738,0.5816732555813497,0.7609431567352147,0.2181979856035231,0.3459756529939297,0.0888754188794699,0.6619484782298625,0.47238473418926485,0.3583070529847868,0.9925865071242527
NEW MEXICO,2004,0.18791540713174795,0.2796002903587787,0.5786184127624184,0.3312053341061873,0.3309415828728303,0.1570987289906916,0.03911655305630497,0.9187475403796398,0.05060879013171141,0.3416208226997157,0.4847639695843883
NEW YORK,2004,0.5284290183877857,0.5307540521297616,0.8746262169358852,0.6086836882690262,0.29320538171081667,0.7463032221424214,0.1936745086967464,0.8158016155354004,0.8231132353454672,0.4460061870995725,0.4031422104536842
NORTH CAROLINA,2004,0.17831577918199187,0.26462863003321313,0.8985204186292323,0.6525968200783258,0.49770270048005516,0.7214877697360184,0.39916244076032453,0.9864299031922033,0.44048279176370564,0.0,1.0
NORTH DAKOTA,2004,0.0828049798462137,0.19757213639061252,0.0014417038194511904,0.09512053353111063,0.06968149563565089,1.0,0.03983962964675547,0.7477489715570848,0.0,0.016811439355123158,0.0
OHIO,2004,0.16988988761494803,0.36961772300680795,0.34325342211920173,0.4489162044132717,0.10603129483644197,0.5647674088660273,0.0,0.5830080356824103,0.32120521476568586,0.0,0.6757455432118196
OKLAHOMA,2004,0.3996651930991948,0.32448397171888754,0.28701243183316866,0.07481500004320964,0.648694483825954,0.6367239328754787,0.08525201064332681,0.8383501038006664,0.4970569030189144,0.362898367877724,0.8147185836407413
OREGON,2004,0.14603665736048416,0.3690741060478272,0.7139277964203071,0.23034105860453688,0.27773976039420767,0.7091148453204948,0.11898824831537484,0.8779621611153892,0.1947292812277946,0.1842578853501488,0.4897972395853555
PENNSYLVANIA,2004,0.2725812281560985,0.4659253946646395,0.5394474156440892,0.5207220105937373,0.33914323343591435,0.612823465990483,0.11523395445015536,0.7523238571612952,0.7603576665809778,0.3353974168077574,0.6015980459085165
RHODE ISLAND,2004,0.5557241486768737,0.6664483830442286,0.8930903310055072,0.5628156581901046,0.47396260144806235,0.43495856908851993,0.39460041083830577,0.9777140752121989,0.8223038744772061,0.0,0.0
SOUTH CAROLINA,2004,0.10977870450384032,0.17988141578201564,0.999043946410827,0.4791943764775468,0.11235586305807992,0.6875239856319152,0.12075876126082039,0.4568776551826393,0.5301894699831893,0.0,1.0
SOUTH DAKOTA,2004,0.12727835787183772,0.18905130478426366,0.2877529949578373,0.08136143455407627,0.31368019852779494,0.5499176815473588,0.3913793412840547,0.833669861641108,0.0,0.38268732946197437,0.21777287106906787
TENNESSEE,2004,0.4597065346532,0.174686460624394,0.26392225422731935,0.3700538316661209,0.14977448165561366,0.6778963804888488,0.13257973788465127,0.48981168767938216,0.11167321013807159,0.1274909166047683,0.6834516396659887
TEXAS,2004,0.26639998344187277,0.2393265718024008,0.6009834559190734,0.28424415030284195,0.340843433570457,0.822691019450204,0.1358430937651333,0.7751884728679457,0.7167675740591822,0.33553590274775574,0.7393348664435675
UTAH,2004,0.24635312546714094,0.1618618096845411,0.3040862891516283,0.34223412670248293,0.2152458392081445,0.11106674465165456,0.11712987310705665,0.5482027632969998,0.13272510749482747,0.0,0.8088017141915279
VERMONT,2004,0.16096439878189672,0.2890929257097012,0.6784067761543665,0.5101329204317822,0.33038924395613795,0.4747784485704522,0.5070907075417607,0.9308294933342612,0.0,1.0,0.8022449497172788
VIRGINIA,2004,0.20294385218698016,0.23419237272416749,0.6615572862037854,0.6353848723886868,0.30432928497001344,0.5950138699133874,0.24813118948113608,0.949934578924585,0.29060176681397,0.1330661161993707,0.9961062485661291
WASHINGTON,2004,0.3492788926765989,0.3027752842371059,0.5630251836719863,0.3646543566433084,0.4271763374695106,0.5810893837973677,0.2641072880839986,0.6233721961952642,0.15724690984091272,0.4666232753041515,0.8145363158830101
WEST VIRGINIA,2004,0.5591007902611187,0.2276786617564324,0.40587089964295464,0.5624981507890953,0.22817990651994965,0.5974574866772894,0.2561216654628586,0.3505480912322614,0.35610149888612036,0.5031549446881324,0.3215302999130652
WISCONSIN,2004,0.154223570356264,0.18834512336242043,0.2226981915965152,0.0517225358329268,0.4744989041033416,0.38665816166107475,0.13911444200928283,0.7115532268637539,0.1875668166766084,0.0,0.5480514522849778
WYOMING,2004,0.24526582854639412,0.18494696193356402,0.40159150843802816,0.24272318670753032,0.17353518306057514,0.6383226557949913,0.0632598209359036,0.8456802406189757,0.3860519735682666,0.0,0.8002057791642615
PUERTO RICO,2004,0.6260454661624156,0.3641964739702967,0.3583748563802403,0.5601930686472563,0.4661864181958774,0.4842965689035763,0.27081583213665833,0.7542481419432461,0.5060997375649768,0.21623245280018935,0.6644814785561962
ALABAMA,2005,0.24294809232812833,0.2709111319707995,0.22430740208865074,0.38040916446845535,0.3122279976453715,0.742652464388679,0.12206737001177498,0.8935120384494507,0.6315655973449252,0.5758480973673021,0.6533053594109007
ALASKA,2005,0.15784488210569914,0.34947405692592315,0.39867776316040343,0.23935286970929248,0.5391049239212683,0.3428176464333145,0.0,0.35518755257001694,0.0,0.14988530383239693,0.039267527975883114
ARIZONA,2005,0.15689663516185193,0.18574860783137223,0.1273420774504756,0.215587452703922,0.1237483617387683,0.3091899668273988,0.04894935831319658,0.9384814667198087,0.2507946470936071,0.24112988703009017,0.33088207375580403
ARKANSAS,2005,0.1568130925983182,0.2218343013839715,0.264794265124383,0.28993181991593464,0.34678755387667315,0.45813775586752953,0.09492587766676147,0.5730187105195037,0.2577724941258472,0.0,0.7663144852894042
CALIFORNIA,2005,0.24597205557183555,0.4956057836594244,0.8441454169775252,0.43707344046241015,0.34618711833762944,0.5213659239799995,0.06981590095365396,0.82971538056909,0.3924495821589454,0.17594429376971712,0.6504361812708541
COLORADO,2005,0.1760776680159976,0.2395547132702785,0.3793841988608369,0.299433751719807,0.2557820489994366,0.5969242006209989,0.054594925688136384,0.5043754889719025,0.3500372875047362,0.24449107767284578,0.7050791218215946
CONNECTICUT,2005,0.38220198252863785,0.468392658806041,0.9226055923970289,0.5213486619833863,0.2893233673177602,0.49838638226113885,0.12096098325727976,0.4390430323038664,0.65571738196902,0.25622656829822754,0.5328099036325358
DELAWARE,2005,0.08937238872071206,0.2406077303442014,0.08557531167327737,0.17286337639521449,0.10775137866835832,0.7534229621609929,0.03008345721792637,0.017030028968824128,0.03257916938275323,0.12231048555119749,0.11599784839389174
DIST. OF COL.,2005,0.7938048834710438,0.7273809132969941,0.7314032562486964,1.0,0.6517969374841966,0.8934442450810681,0.0,0.0,0.4622786616953991,1.0,0.0
FLORIDA,2005,0.16026635516138876,0.16365465104774116,0.3351533871543975,0.5604569416960172,0.07630110030054148,0.43609732252114924,0.2018004179423842,0.7354417742833671,0.5550120354498705,0.13506870105011134,0.0
GEORGIA,2005,0.351625612457585,0.18137333028675445,0.5397457874482254,0.17674241771852953,0.06968546350575659,0.5514109390125846,0.16538367373041218,0.982032114831663,0.189431691420947,0.006297269218684302,0.9181831932860771
HAWAII,2005,0.4543697010605463,0.09671813219303957,0.34193782826602864,0.5014303733990509,0.18263039962786498,0.782916298832428,0.1946799963083805,0.844947885261435,0.3251122372996537,0.0,1.0
IDAHO,2005,0.11440677163973069,0.23712750304049207,0.1970009898606169,0.19247187120781198,0.034713401142669104,0.28826079893832346,0.04344265067003022,0.7798328233230442,0.10318218602599474,0.04032065421068742,0.21463112355076272
ILLINOIS,2005,0.27071626671490506,0.28502066746260823,0.6978699868125579,0.34805539447500217,0.108959429691316,0.7089511950522779,0.0840560334698871,0.6394238303184309,0.43600607601456565,0.04229369580798488,0.09090165751763894
INDIANA,2005,0.09141942909537655,0.261739224245655,0.2564648212085747,0.16419219771387622,0.19301309662436247,0.5072302596690578,0.38007956805910775,0.7641198031646022,0.23708166890871937,0.08898980428059898,0.6956495231949456
IOWA,2005,0.08886983921122088,0.2293022335048361,0.6064550888115515,0.2122258961779923,0.47473982095306794,0.308518036754648,0.15858550381721723,0.793208411237749,0.2430416179891961,0.0,0.9380756832959775
KANSAS,2005,0.10492534910353324,0.22265012575466492,0.43213126397750834,0.13238206570031924,0.44278413479449025,0.39126929322613957,0.07987520300292207,0.8343304269560206,0.07283878309917279,0.17405639415702634,0.8653835884479842
KENTUCKY,2005,0.5208356249172309,0.1667888074596275,0.25566739194162813,0.3497082023602007,0.22975617039457277,0.4244627816841264,0.33244539878435503,0.6654793351400616,0.19050371851759268,0.1375438972446315,0.9370374214886091
LOUISIANA,2005,0.19613949237245332,0.2590932858466647,0.6056837026060145,0.4074334676859865,0.1442261885160214,0.1422419288906267,0.18651384860879477,0.6113116360970242,0.0,0.0,0.5120137798944101
MAINE,2005,0.34871431944332537,0.32105070059840385,0.5537596010282143,0.5152279559804267,0.05773098375253196,0.3366879631901158,0.0401166476480284,0.458034895668998,0.4492246370173179,0.0,0.47915683150112703
MARYLAND,2005,0.3198210559319525,0.27166275557076824,0.34898410412822817,0.46526657927211124,0.3923468355605423,0.5348847404142649,0.16380518240422637,0.578595795384063,0.4552419426135814,0.7223348044582566,0.2937814002654696
MASSACHUSETTS,2005,0.42688373959624104,0.6142115292935861,0.6838209517200591,0.5342358490065324,0.5790140482301583,0.7239969814749012,0.27297868274661347,0.5611511096388807,0.6612007694867451,0.5016716935954332,0.642787221911062
MICHIGAN,2005,0.23687319968990805,0.44664049268437717,0.5430764507524666,0.31441424228503984,0.22203625495987744,0.528948498730313,0.17783055502967843,0.545581705347353,0.7197694290489185,0.09918888841459583,0.43905632624808927
MINNESOTA,2005,0.07794739049985487,0.10028752715756892,0.47495041781783853,0.0,0.14923143804470143,0.3448242415461789,0.15264398851514516,0.6720279513274114,0.18284078931292336,0.0,0.7090090680933726
MISSISSIPPI,2005,0.22878918722286884,0.15726122293220873,0.42438935083229246,0.5833262469201803,0.0760642380173121,0.6279715903025659,0.07267536393860993,0.7091262861840183,0.46627303853146307,0.3744819626132807,1.0
MISSOURI,2005,0.3070616524955706,0.24879413698507377,0.9175503883827603,0.34385445192294883,0.43347183155643826,0.7881816555582627,0.12612301812514448,0.7103260947404579,0.5165799388623009,0.6863189216778683,0.7408499675096644
MONTANA,2005,0.3533536016439909,0.1667479901656743,0.41722240474538447,0.13352657045512534,0.0,0.22050911953811836,0.057447059686872845,0.7015848284560049,0.0,0.7332900713822194,0.23121031951568974
NEBRASKA,2005,0.06612951095909995,0.1578200022280177,0.5082582298847553,0.0669119303334615,0.18813329914202695,0.4134740902427802,0.0783517338208705,0.7581213915948506,0.229493303075142,0.0,0.13207495404537847
NEVADA,2005,0.19300840512618395,0.17503043104745905,0.06456669718925756,0.2617759744329766,0.1766307007973053,0.1600714704815707,0.04721868785878121,1.0,0.5088308690459296,0.07328929264049923,0.26375485026365536
NEW HAMPSHIRE,2005,0.24383081946683918,0.22293252684095058,0.36038394589824174,0.41840563395371,0.264375500801282,0.40286808991091083,0.22144015710352802,0.3460070192160477,0.3125882661957304,0.0,1.0
NEW JERSEY,2005,0.3644969368322622,0.32633431537397994,0.5546668069918806,0.7651577891219952,0.21680539490701348,0.3518152250893354,0.08268867649640749,0.42344642138009436,0.4803145310920634,0.3311077558571855,0.9944678451330823
NEW MEXICO,2005,0.1707865940543319,0.2661313288568268,0.5363229678123295,0.36775708946267527,0.3907285254723403,0.1570987289906916,0.18313921286259122,0.914525224303132,0.04834124016849975,0.3416208226997157,0.4847639695843883
NEW YORK,2005,0.5398725120149578,0.5349923883116452,0.8766668792728896,0.6042456072685871,0.2942024184175437,0.7502272562769445,0.21507565436380152,0.8176678230332418,0.8190769821321823,0.4460061870995725,0.41169822642518766
