State,Year,Slab,MultiBeam,GirderFloorBeamSystem,TeaBeam,BoxBeamMultiple,ArchDeck,Culvert,TrussThru,Frame,BoxBeamSingle,TrussDeck,Label
UTAH,1996,0.2888262308483653,0.3473228516712865,0.3519516564643981,0.41123398162198255,0.4133726247332588,0.13734896036588698,0.10031253739733996,0.5413590794339909,0.19744779370085092,0.0,0.8088017141915279,1
VERMONT,1996,0.16348659645542854,0.24832121676718724,0.5224003465792872,0.5959639806795393,0.2684926556005886,0.4889499604070242,0.2461310681710111,0.9718457641671949,0.0,0.0,0.15374969728657806,1
VIRGINIA,1996,0.2330163136235014,0.2698939787479458,0.6990796233476493,0.3778553643541496,0.29373200941425,0.5963944901849311,0.28196322725441675,0.9753456316646272,0.3329764620499258,0.4948450346317565,0.9946408234313288,1
WASHINGTON,1996,0.2897390194186653,0.31241787890195244,0.5816717001387148,0.3502439719059705,0.3590379098857646,0.5698956707918545,0.0490060987739378,0.6861988374141023,0.270853535629125,0.4584342461605605,0.7953638658341164,1
WEST VIRGINIA,1996,0.5469168462779291,0.3413532257497656,0.580361517487057,0.5598251194347497,0.30639899048701186,0.5904763730817295,0.3592058450488181,0.4735040517603781,0.2721473737386711,0.6064537454714093,0.9589865983581236,1
WISCONSIN,1996,0.1270978896261193,0.1698349661197378,0.4749767815844901,0.0,0.2711327106313816,0.5119109493177989,0.11395471055440888,0.7466312083739963,0.13264314692672555,0.0,0.3189849354521005,1
WYOMING,1996,0.3276792082311432,0.1458518413922912,0.7191856965634563,0.21646702640663476,0.26111594779137304,0.3301236997469778,0.19783155890395476,0.8920318806637878,0.3894679525862403,0.0,0.8915430346526699,1
PUERTO RICO,1996,0.6301005415773574,0.3265815660063594,0.2440536416142413,0.6803220084003224,0.4993020025317462,0.9490341499407281,0.2518801694930723,1.0,0.7176324471018153,0.15067770202458194,1.0,1
ALABAMA,1997,0.2516086724711256,0.21576017102706346,0.3019550977606309,0.42570170758937054,0.3396545847562857,0.8793413992762573,0.11127665843375906,0.8951466454715529,0.7665549596345062,0.557240167228067,0.7842933118560875,1
ALASKA,1997,0.21250510444056006,0.33077742749903305,0.3100237002083068,0.23337962006441704,0.2574139791516406,0.1505793078170921,0.0,0.28784905769449315,0.0,0.0,0.1972963038228895,1
ARIZONA,1997,0.14770192599698653,0.16559084910683555,0.6194995941023502,0.24966394248821075,0.11256846846155773,0.13516340285686226,0.05088908493281009,0.950450037049878,0.2816293946020332,0.2429736917382297,0.3933088908140723,1
ARKANSAS,1997,0.13793929271613,0.2705269066613371,0.21907638256736145,0.2737038608457099,0.17357784059391326,0.5575256972751149,0.07476491119265948,0.534542891491294,0.0,0.0,0.5706909571310368,1
CALIFORNIA,1997,0.18938807428456728,0.4745603076242222,0.6142005662247771,0.3366701008459589,0.31390176065351644,0.5065408346870329,0.0971115237857848,0.9384029807646668,0.02028377785362524,0.41446501376548894,0.5466056132111612,1
COLORADO,1997,0.2074247052885748,0.2264620270806456,0.3413045711708543,0.2508902751027846,0.20960617715349736,0.6060254641047383,0.019960632546519138,0.6035843181867261,0.5346171725223914,0.15292117157938598,0.6163234141186897,1
CONNECTICUT,1997,0.3638433488711471,0.41473454776405616,0.7068554969417267,0.493408174751051,0.2686069859067872,0.4610545490591002,0.10332737672695264,0.8016687503760705,0.6937689665138398,0.18454272677545408,0.3995423440919972,1
DELAWARE,1997,0.16952639686422866,0.32117832391476125,0.09331257852572612,0.16149849364712046,0.09855485644393296,0.691961194740064,0.1226603125405904,0.3439691308153816,0.16842255242312232,0.0,0.11599784839389175,1
DIST. OF COL.,1997,0.7938048834710438,0.6808350099610053,0.5636258212670676,1.0,0.5028071510206898,0.8552020224790343,0.0,0.0,0.4778283001290303,1.0,1.0,1
FLORIDA,1997,0.2048212186220401,0.1670032469289376,0.2644786534143217,0.4032874969742568,0.2460790214469695,0.7619374817730352,0.3125767659883474,0.2857209220026152,0.11119519493473262,0.3251742273350681,0.0,1
GEORGIA,1997,0.4295199992664411,0.2331134176237403,0.4481163756909746,0.2157322837717852,0.0566546288435282,0.6412125301255428,0.15653511376202942,1.0,0.0,0.0002893946623872804,0.9212822867581008,1
HAWAII,1997,0.5332200447168522,0.12243161491411865,0.3455775862068965,0.4743629712656247,0.20521941914828012,0.7481592894349802,0.3389783895983709,0.7945436422480096,0.35323480781239563,0.0,0.16946974027723669,1
IDAHO,1997,0.16140401057634074,0.225573389502888,0.3470617942908506,0.1775922948026529,0.06722743812692276,0.2767436204598823,0.07237004930308019,0.7582288977184206,0.13248980051132067,0.021489690794795024,0.12761294199723644,1
ILLINOIS,1997,0.2679050911653483,0.3578814555153285,0.6975328952310376,0.4810005655470127,0.119714169351559,0.7718367846965332,0.11008955623910438,0.7391915548018978,0.4406396020891624,0.161618466890197,0.7787880530132413,1
INDIANA,1997,0.10757528268682506,0.28302167879275275,0.2047579364861806,0.07177368027316508,0.15184904052712653,0.5003737426767539,0.1828736551510617,0.7839048421711495,0.6674359767239197,0.10370039330333328,0.4877729223611742,1
IOWA,1997,0.09777839380130708,0.23641439669236305,0.5171748162834441,0.2356930523148425,0.4079596705143292,0.5872531634224072,0.13506111405079013,0.7840356141162593,0.3236989078685377,0.06312021032611735,0.8661327767605203,1
KANSAS,1997,0.11236339145906063,0.26504070234497873,0.426687207530276,0.16054712817996614,0.6032171260402238,0.4649660068719645,0.08300219452361647,0.8496279134690804,0.15563508563435755,0.26511192574682163,0.8507446865109363,1
KENTUCKY,1997,0.3511314069399192,0.16836082016455234,0.22517195375865195,0.3394883087225463,0.2028771555312868,0.27648193415133043,0.3481569602661599,0.5887860920715023,0.1359342454117625,0.1504280364987938,0.920299177550583,1
LOUISIANA,1997,0.20594475282723992,0.2655972925610878,0.6643007453292092,0.4240149479700841,0.12109148195798505,0.2825148130093581,0.1762287905282927,0.3831562924576204,0.0,0.0,0.5127596183838319,1
MAINE,1997,0.27913962049687263,0.2681851761160684,0.71255563967327,0.5743000092339345,0.0,0.622195797611657,0.038997983542949546,0.7998844768658018,0.4568254132208208,1.0,0.5876551862527548,1
MARYLAND,1997,0.26388227267315817,0.29951087008141297,0.3736336594553188,0.6215092287658018,0.43593010842854135,0.5817302060444173,0.2173779597283752,0.5848061879828926,0.7757360544242048,0.850309943652253,0.26019414011337905,1
MASSACHUSETTS,1997,0.4119194398515828,0.6507257413340872,0.8043164670823019,0.5169422804885339,0.5451466157581849,0.5645765575330923,0.23758713703765946,0.6543636498274353,0.670182605451277,0.4869978828726692,0.6831214735242035,1
MICHIGAN,1997,0.27754016728721564,0.46197939098770796,0.6595637511267556,0.3870646166417436,0.2171322035941892,0.6220791631800743,0.2182987100281447,0.6208045408476301,0.7118690103982034,0.021506260271017742,0.05675226427354527,1
MINNESOTA,1997,0.07035106983086427,0.11524485558286172,0.3498466603457619,0.6410707996162438,0.17784918680712047,0.41021924955291467,0.03829018475658733,0.4277888691708567,0.2133767049241938,0.0,0.7238383692405946,1
MISSISSIPPI,1997,0.257310409692612,0.2407749964993571,0.3317748305868059,0.693964250542838,0.22582595189308655,0.6418647927821407,0.0781219152817402,0.4983606886508646,0.515677334454534,0.4165925150246478,1.0,1
MISSOURI,1997,0.3227002685141459,0.2905075258100377,0.7943148321894785,0.3713105526178471,0.5644072350950479,0.6870344328127155,0.09546932146975337,0.7355127508757316,0.6936175077089901,0.36458928911759103,0.7508286273505081,1
MONTANA,1997,0.3990314930278449,0.17363698241212558,0.511151087423243,0.15647077281522787,0.37565331190207657,0.404358621768344,0.3742693058766566,0.7567283504208182,0.0,0.0,0.499454584560068,1
NEBRASKA,1997,0.08907832762386914,0.203515584779698,0.5515935007640459,0.047555924862645184,0.3770424984695067,0.3629253507991933,0.06721517785894321,0.7725306431022242,0.27655622325301976,0.0,0.7329737295265653,1
NEVADA,1997,0.15956352450126066,0.2888586617574122,0.03280375608152738,0.20868527645431212,0.4015148838749972,0.4055534874276625,0.032326681928231016,0.7234490941611915,0.6082019008220962,0.0,0.30447859391888715,1
NEW HAMPSHIRE,1997,0.28164117230627633,0.23059374855101095,0.5003021504419468,0.5147828895312222,0.3958549789467928,0.5544894349956379,0.15965166908563133,0.388521546313616,0.3816566334330989,0.0,0.9553624177815122,1
NEW JERSEY,1997,0.3972625515426702,0.3263492658661329,0.6051407634355355,0.8650918753774223,0.2735114054102253,0.5491890113711971,0.13953064953744296,0.6703070488274292,0.4994441450422731,0.4819341061622941,0.9925061667026196,1
NEW MEXICO,1997,0.17084265918981545,0.25202234307523125,0.7654405221002668,0.3144532386010281,0.2855990804768173,0.2078831650215089,0.0,0.9125446678952006,0.07853839978404832,0.107580077142378,0.19038195268784408,1
NEW YORK,1997,0.7082828841443357,0.7138830310565231,0.9444703921037716,0.9364250872295329,0.3823834039554741,0.9126350504066422,0.026395766746321967,0.962133361851886,0.9348340865644416,0.4913385283297558,0.9676627211383046,1
NORTH CAROLINA,1997,0.11024183866567257,0.29661943062204565,0.8976991371903436,0.6859456529559042,0.08568703959312457,0.7569926506491718,0.4415370730810023,0.9661962184401518,0.7684146371800293,0.15517535559726378,1.0,1
NORTH DAKOTA,1997,0.08248987621810723,0.2035849729806445,0.023192129611722987,0.0927116564417178,0.08643185099714516,1.0,0.03772163984911344,0.76664845138438,0.0,0.03577775785838081,1.0,1
OHIO,1997,0.17701328361705607,0.2918746799275501,0.3656135271372707,0.5069490383005321,0.08434545514758766,0.6645829283242877,0.0,0.638446820449427,0.3764527354476938,0.0,0.5838605253735524,1
OKLAHOMA,1997,0.36291453170263016,0.3075610986715298,0.18965873152017354,0.08060432519087765,0.56198231247346,0.680986893853035,0.11105299893232372,0.7979714041029055,0.4210907233172975,0.3998523279306064,0.8366531613496426,1
OREGON,1997,0.123954031573323,0.2869748451978362,0.44005109155516176,0.3348293558451176,0.2143696927767092,0.7958013519840097,0.06387023047367522,0.7036621397854715,0.27349972656434346,0.030678894745598338,0.4213234365337799,1
PENNSYLVANIA,1997,0.3046617886952476,0.3652394152677367,0.4669264089809229,0.5655835302200474,0.2949551815311824,0.6556263579442682,0.1688981824167054,0.8329039532650474,0.670870842769,0.24793072224348586,0.7241049684641861,1
RHODE ISLAND,1997,0.5354085160847221,0.6797883612626014,0.3986428271151544,0.7544619736105789,0.6254710677535747,0.5542468166083592,0.2606020398861553,0.9163580047406196,0.7387302407813631,0.0,1.0,1
SOUTH CAROLINA,1997,0.1193741254115424,0.18286492861437176,0.9671512155310256,0.4004785599142047,0.04555351297210144,0.3993502539837172,0.0713192246340758,0.4846245068614631,0.0,0.0,1.0,1
SOUTH DAKOTA,1997,0.09431089894186856,0.22599262690892266,0.04329224655248514,0.0673837141999586,0.17835459979466867,0.4042646012803288,0.2908501271193942,0.9158159260804488,0.0,0.39536312546305497,0.7842647205838248,1
TENNESSEE,1997,0.4781616469292543,0.28278484028426004,0.3301498118436281,0.06989498381012127,0.16342024783824471,0.6482373225339048,0.0995988837287377,0.5640193951612961,0.08377061265445453,0.12580977940912588,0.864173917325353,1
TEXAS,1997,0.30256112395063994,0.2692922902829836,0.36237009848258817,0.3276701634112237,0.30675144692363576,0.7077731617612864,0.15763094265897915,0.7085879731783455,0.8141405055320681,0.10928589879978556,0.8205759911683138,1
UTAH,1997,0.25288612869945176,0.28336851502336385,0.3361576441051334,0.2883188579237563,0.4173280880282201,0.15507070095520145,0.09855793441411156,0.595871973755157,0.1740308748288444,0.0,0.8088017141915279,1
VERMONT,1997,0.15170144740078156,0.2437219186578909,0.4678096796915592,0.6055207697218997,0.2684926556005886,0.4855189410730142,0.2380628841409876,0.9637097042513304,0.0,0.0,0.15374969728657806,1
VIRGINIA,1997,0.22179512646378335,0.2179129740916127,0.5886939356761851,0.3720256498362279,0.3109791852838185,0.7657747849324518,0.2860130076843852,0.9670437089926298,0.43595318272170297,0.5699935436797008,0.9945548877655476,1
WASHINGTON,1997,0.3537307393174237,0.3068114651068194,0.5854992708501726,0.3592312154523607,0.3846080779574204,0.5814603702282118,0.09312077468184372,0.7285351329295148,0.24240874825567466,0.4499439722045106,0.7909718675406758,1
WEST VIRGINIA,1997,0.5684942759183906,0.2997348497620044,0.4531547013269369,0.6699756275177724,0.2741805479797645,0.6253870649680934,0.3670586116330771,0.5031452113412582,0.5915686080193914,0.4648912163943668,0.3265657540505309,1
WISCONSIN,1997,0.2179026386502195,0.3253368777020549,0.4566487683093446,0.0,0.6162734821743308,0.5777597209480508,0.12408593621498812,0.7428911138471949,0.8297987883480319,0.0,0.3159748225495769,1
WYOMING,1997,0.2032523682891476,0.19087511433277649,0.6876937444748358,0.2051583205552953,0.09930457870380856,0.7167018399072616,0.10669590877553073,0.7960337214065204,0.5563941903657056,0.0,0.8404134919199101,1
PUERTO RICO,1997,0.6549792112145688,0.35429426225302874,0.13009388512106426,0.5513119408751888,0.5657113340375125,0.9121628764120958,0.3060156735482981,0.7608248136583401,0.4757875708241581,0.15067770202458194,0.886611704598235,1
ALABAMA,1998,0.2543008606805512,0.2276480785695281,0.3074435878952726,0.4234076986960352,0.3393808020489956,0.8598977634380652,0.11964845319276897,0.9037254219056272,0.7393258405116042,0.557240167228067,0.783250496125284,1
ALASKA,1998,0.2325643765978752,0.3323803576339631,0.3100237002083068,0.21809720856607076,0.532090802173858,0.1505793078170921,0.0,0.26532797876008873,0.0,0.0,0.1972963038228895,1
ARIZONA,1998,0.12883069277017786,0.18173702410678028,0.5270903315470203,0.20364653200093136,0.10797428746790906,0.18190215624508774,0.05225311104392075,0.9222652226654209,0.225011631929946,0.2307283977921051,0.3926769263045422,1
ARKANSAS,1998,0.13686311186873729,0.2511205659105474,0.21172425214713209,0.26836629638341714,0.21144288591425198,0.5524534679445839,0.07469224153729323,0.5317227201410113,0.0,0.0,0.5631231188362126,1
CALIFORNIA,1998,0.19409049225657232,0.5105501828302917,0.5787881308728959,0.3686823490211552,0.3503561311270575,0.4948537191978503,0.0922740587258232,0.9369213141335097,0.14275599610585007,0.32996388851224995,0.5381329909064809,1
COLORADO,1998,0.22333117505337946,0.2368880050780736,0.3541765458614489,0.28523103645205505,0.2315538102936197,0.6166364691158873,0.044230034771778,0.6155062618808684,0.4828876914045108,0.20753396515264674,0.6163234141186897,1
CONNECTICUT,1998,0.3724527695830783,0.4091046234655551,0.8429481833429422,0.4868000112141498,0.2612784731079792,0.4771958118693217,0.09412084997849554,0.8034316852593794,0.6774618647377949,0.17958466883406285,0.3995423440919972,1
DELAWARE,1998,0.14554504130559273,0.3284291409496868,0.08611194808057245,0.16149849364712046,0.08323739908432971,0.6738453768649302,0.04016135497241103,0.6792010362202404,0.15629237643362875,0.0,0.11599784839389175,1
DIST. OF COL.,1998,0.7938048834710438,0.6788696593585839,0.5600360768228629,1.0,0.5094082786648473,0.8579807542815356,0.0,0.0,0.4239522719487391,1.0,1.0,1
FLORIDA,1998,0.19667746508159056,0.16181198715653194,0.2218398323795821,0.39532968649255945,0.2344822675041057,0.6481722404322344,0.2910821916931933,0.21739925151331851,0.26817881238484753,0.3017359083020342,0.0,1
GEORGIA,1998,0.4303714938834699,0.2696728749533313,0.4702773560647709,0.2185481098602684,0.1251352620245877,0.6412125301255428,0.17011256386163662,1.0,0.0,0.07801230228550242,0.8963488467472609,1
HAWAII,1998,0.5443004206487686,0.12019673838240208,0.3455775862068965,0.4801820292390774,0.20521941914828012,0.7481592894349802,0.3389455694173429,0.7945436422480096,0.35323480781239563,0.0,0.16946974027723669,1
IDAHO,1998,0.16207676885761735,0.2298997062047396,0.34487706953298114,0.23999978304428266,0.06343092641821703,0.22893876726037596,0.0846483424377816,0.7500626187726378,0.12631423960184682,0.019812643355150268,0.12761294199723644,1
ILLINOIS,1998,0.2688406492055289,0.3460370061883493,0.7134058401491158,0.4716315822466246,0.11576014125985865,0.7625651287401014,0.10835260461396252,0.6652049385199816,0.4591766864039207,0.17910299762128915,0.5849045518384817,1
INDIANA,1998,0.10263874064745804,0.27134491200912103,0.20255433047419746,0.08058531750848452,0.15516095220104062,0.4961329160404568,0.11007305218428942,0.7752046643709577,0.6564768474075353,0.10066559366290603,0.4854492151187254,1
IOWA,1998,0.08876867634967939,0.2261055527647523,0.5153375518203107,0.198621208877339,0.498171893736747,0.5894106739142669,0.1183078842595383,0.7921876978746529,0.3243028468035969,0.06312021032611735,0.8563608182189361,1
KANSAS,1998,0.11196809271574036,0.2595168648643097,0.4760990877195945,0.1648671135863988,0.6002791375154322,0.4748872831322159,0.0860710762460954,0.8707310843651312,0.16036346166815313,0.26511192574682163,0.8885516134151008,1
KENTUCKY,1998,0.3417940637994435,0.1644828311331426,0.22642310755330836,0.3368541593454584,0.19625974851472053,0.2726037176629598,0.34536234527542164,0.5947948322364701,0.1359342454117625,0.1599579530599723,0.920299177550583,1
LOUISIANA,1998,0.20554144887494816,0.2648207788046148,0.6466748401274525,0.4239550829423702,0.12164060739678255,0.4092664556570934,0.1772035737145185,0.3833938482697325,0.0,0.0,0.5120137798944101,1
MAINE,1998,0.2586644212465821,0.2551893502910113,0.5596203853205122,0.6148358511240962,0.0,0.6497370733997183,0.038997983542949546,0.8174064053213149,0.4563980617372577,1.0,0.7619861618893653,1
MARYLAND,1998,0.26154176119382644,0.31211206147411685,0.3662878360122746,0.4789087231640832,0.4177608895567908,0.565444701691718,0.1126980468358154,0.5890679492564729,0.4353357577643376,0.8107412483468667,0.26019414011337905,1
MASSACHUSETTS,1998,0.4370317645903344,0.6465610081573454,0.8127109486717227,0.5433029763652106,0.5154109788464201,0.5529241730237888,0.2458692938031268,0.6033510476520294,0.6924525423439964,0.4179273403053602,0.6756585676287545,1
MICHIGAN,1998,0.2666648197556963,0.4745019529235359,0.6377625176363964,0.4053948344509297,0.21475988415672734,0.5727345419517146,0.19035356561072572,0.6218485447501592,0.7117661513258933,0.03423987781516541,0.05480536818738628,1
MINNESOTA,1998,0.07130492031297991,0.1168541173983718,0.3453452135141144,0.6562987751889284,0.18735326219483295,0.4096710630625652,0.03787811860911328,0.43329907996459177,0.1771632566893964,0.0,0.7238383692405946,1
MISSISSIPPI,1998,0.2587847907358499,0.223341212282246,0.34664312907086475,0.7254766147858742,0.2226058305189887,0.6707491438223968,0.08792538499909226,0.5691777563861998,0.515677334454534,0.4022985552038272,1.0,1
MISSOURI,1998,0.329803728074408,0.2892297255876395,0.829514776684184,0.3900642038938666,0.5476643473212898,0.7085830994060057,0.10263140554077807,0.7311420570341834,0.7104358049731188,0.36458928911759103,0.7555563667562327,1
MONTANA,1998,0.3972872303376084,0.17386814496318584,0.5019434121564951,0.1534144116730411,0.3709353973222124,0.404358621768344,0.11123009190804202,0.7329460596458622,0.0,0.0,0.3467190604242541,1
NEBRASKA,1998,0.091369977742213,0.19594063226200575,0.5327812970743966,0.050460335814585235,0.3763053449369867,0.3725724443764814,0.09114516308030876,0.7588497966361764,0.25622607891777943,0.0,0.8523427978329414,1
NEVADA,1998,0.18541944793892975,0.30612450503325217,0.08645295734140887,0.2275696310018312,0.4073508453602902,0.5133168635148397,0.02820010587202596,0.7234490941611915,0.6500436014049183,0.21041033272492649,0.30447859391888715,1
NEW HAMPSHIRE,1998,0.2776546963075559,0.2443477829739873,0.4048891012630727,0.4943638051795824,0.2474799948961922,0.4987526784796514,0.16411204231860044,0.3789550317498872,0.301782000406452,0.0,0.9553649180508648,1
NEW JERSEY,1998,0.4175254374546949,0.31215146166094104,0.6134110205958472,0.8440979612562285,0.2719570609654785,0.4261084514975769,0.10015008954649286,0.569877832975214,0.4916447649488615,0.4546569107113666,0.9924889917705462,1
NEW MEXICO,1998,0.15937212584658667,0.2487825247443999,0.7654405221002668,0.32182267208395504,0.2799624006810443,0.2006523079300903,0.023592003587216963,0.9007490763079312,0.03751631397408409,0.11022129631369686,0.18045885445710189,1
NEW YORK,1998,0.6155865058431436,0.6200270681520927,0.8386221729686025,0.8677390595021365,0.3493572632967249,0.8797132718567053,0.3977883133333621,0.8887347167523204,0.8930792304630975,0.4650774304890246,0.8459112018790619,1
NORTH CAROLINA,1998,0.11476658811628712,0.2860111483175296,0.9008825685868156,0.6783228389292421,0.05896961132305696,0.7569551046475319,0.4031057677250348,0.8043399229308473,0.7383052765993274,0.06759203379601689,1.0,1
NORTH DAKOTA,1998,0.07554787381420447,0.2055944468737488,0.014861795973761591,0.0889903924940517,0.08321211141641076,1.0,0.03910143371923637,0.7654917873072951,0.0,0.034797887245194406,1.0,1
OHIO,1998,0.17406641760503075,0.3074733563726222,0.3547171792588922,0.4950278706205217,0.09013893970500923,0.6519321636492688,0.0,0.626556412187032,0.3751814622739824,0.0,0.5823656697236622,1
OKLAHOMA,1998,0.37721379004764105,0.3051575659552558,0.1883850529309528,0.06967761588506415,0.5727764169809844,0.6888114458405369,0.12245628213541672,0.8008777916085202,0.4086353331821073,0.36974565827490863,0.8101502196003151,1
OREGON,1998,0.12112561337674167,0.2877215381780786,0.4389212898427005,0.33313164163683645,0.19305065227870624,0.8036148869749546,0.05983122822364804,0.6993574668750522,0.2738662050265967,0.07096878057860699,0.3859720812204429,1
PENNSYLVANIA,1998,0.2806952969048113,0.3678527719675631,0.42952104122374696,0.5651915224741096,0.2884792201171801,0.6258964881985484,0.16764443859310102,0.8343091767252745,0.7258339280105136,0.25778147431125115,0.7606562753430272,1
RHODE ISLAND,1998,0.5629927281822975,0.6666718939365905,0.8899246812234353,0.5892284220948609,0.4916934655927161,0.6064693568955083,0.2824277036192423,0.9301149939528616,0.7710089749166527,0.0,1.0,1
SOUTH CAROLINA,1998,0.11653057778191063,0.18195517452638355,0.9670538040589728,0.4026987160230902,0.045928882200922505,0.3981727200194262,0.0764324942644758,0.479603892121856,0.0,0.0,1.0,1
SOUTH DAKOTA,1998,0.09574299608328056,0.20480225326223486,0.1516321622913584,0.06930134700227293,0.17657374475710233,0.4042646012803288,0.29246551022823586,0.9154485804635244,0.0,0.39536312546305497,0.7432667332007058,1
TENNESSEE,1998,0.5106934279473945,0.2783938924099725,0.3577552093685421,0.03215567459552224,0.17313171274710204,0.5931975577835342,0.1093029416732532,0.5536198673228659,0.06685253786901191,0.13448225901331182,0.8116903978186171,1
TEXAS,1998,0.2965735582373445,0.2555446975012528,0.19451000370510926,0.3309648344794477,0.3172977599290126,0.7495296246122398,0.13346515411129467,0.6744618854829736,0.8502012834879805,0.017930723234689642,0.7517103054350434,1
UTAH,1998,0.2597523338469521,0.2925395945220952,0.3365672735829412,0.3213866955533343,0.390940235458069,0.15507070095520145,0.08475570595522777,0.599250798864958,0.15541406008941544,0.0,0.8088017141915279,1
VERMONT,1998,0.16025374428328334,0.2337659268627776,0.5456804960053686,0.5909963608613062,0.4702791669304298,0.4438183859314252,0.4196506484138954,0.9832499132465028,0.0,0.0,0.18442648262739536,1
VIRGINIA,1998,0.22592397589610694,0.2184080276394646,0.5966973281544483,0.3931711841612984,0.2964722714022569,0.6996268425826719,0.2663101377155012,0.9705784714369298,0.4269689827200785,0.5699935436797008,0.9944614985794482,1
WASHINGTON,1998,0.36369844297648013,0.3065596584947882,0.6009245512356058,0.3527113751120685,0.4321080852922669,0.6108176577697833,0.0961902642375686,0.7244433448984249,0.2006107298267186,0.4808727402369457,0.7741330446807827,1
WEST VIRGINIA,1998,0.5607328037366215,0.29376097626552616,0.4412423545906928,0.7087978185118737,0.26830709799826546,0.6214259092957068,0.3460584960764827,0.5523670718971201,0.5915686080193914,0.3946128636555045,0.2903079196201719,1
WISCONSIN,1998,0.2117083087698818,0.32110488265793075,0.4579799392917943,0.0,0.6218589563792946,0.5472390736053274,0.10683615175423528,0.6427950023741614,0.8297987883480319,0.0,0.33710205801420823,1
WYOMING,1998,0.21163283095323185,0.19889435488971904,0.5726327335356789,0.21871116018118789,0.1475216783449323,0.7167018399072616,0.10142608272900376,0.8030409749490877,0.5202427105531164,0.0,0.8404134919199101,1
PUERTO RICO,1998,0.6444760030984861,0.3732520895265229,0.11853035782736955,0.5663033916371022,0.4275803867099801,0.9098656735306346,0.2840633231532852,0.7250745339817066,0.4757315077889995,0.15065760121188945,0.8749751045608443,1
ALABAMA,1999,0.2906397734937116,0.2314912935603265,0.1974205288688011,0.4178280534121465,0.3164279717425531,0.8488795712002097,0.14130742732270138,0.8940674756641998,0.7464515113092645,0.5505402842201984,0.7743633546541655,1
ALASKA,1999,0.22889344887458696,0.3286296273696503,0.3260764066404902,0.2143487294230462,0.5331212191802704,0.1505793078170921,0.0,0.5036977412091372,0.0,0.1861998276757036,0.1972963038228895,1
ARIZONA,1999,0.12283384282812936,0.17205741429012325,0.388667456641172,0.20730252752677125,0.11583956224387693,0.21984462448187694,0.05449685593886749,0.9222982701502944,0.21496509554540386,0.22269223216429773,0.3944974824161449,1
ARKANSAS,1999,0.18545754057742525,0.25917981022184355,0.1872238658984116,0.3422807223656005,0.21758571423143128,0.5652098254843829,0.08349660435551741,0.599723347150839,0.14240298704992216,0.0,0.7017822140041551,1
CALIFORNIA,1999,0.21220538578261475,0.5359599755567287,0.5426027360504739,0.3901496026447329,0.3559862440026364,0.4942424862403525,0.09609853814473884,0.9396979554178536,0.07381787202883858,0.44020466307137934,0.4931586471739577,1
COLORADO,1999,0.21477198133842368,0.22800003679817385,0.3443453549008185,0.2700261959182253,0.17443436466938694,0.6184893155385587,0.049232928332704255,0.602998272616904,0.4883789878836314,0.2560841412785321,0.6163234141186897,1
CONNECTICUT,1999,0.38291626209593793,0.3956038114072576,0.8419032146506517,0.4891465052309388,0.271028532823198,0.4666301645577992,0.09687895815846503,0.7817492045671971,0.7227912782116396,0.18720226985220556,0.3990612401353344,1
DELAWARE,1999,0.11149474228728498,0.3458615764408291,0.0862757003542241,0.16149849364712046,0.06985649229015818,0.6875388795791786,0.04333957983005635,0.6775693876814051,0.04819218636253336,0.0,0.11599784839389175,1
DIST. OF COL.,1999,0.8539523409615788,0.7526420337979396,0.6703560492048833,1.0,0.49868241766375,0.8645945205491696,0.0,0.0,0.4752688064907503,1.0,0.0,1
FLORIDA,1999,0.19644563218892186,0.1933158716099175,0.3165626303938945,0.3697517190322197,0.33518571021111543,0.4889138268225596,0.199821239702662,0.5941011610760464,0.19018510911592304,0.17337333738364696,0.0,1
GEORGIA,1999,0.4526800288727107,0.2733992596647873,0.5967794633104182,0.2158611168977678,0.14248411204079098,0.6908579188612429,0.20132006944224254,1.0,0.0,0.1047485804640501,0.8936955433149725,1
HAWAII,1999,0.5372530312927162,0.1206404356334524,0.35918062284057545,0.4941247056513708,0.2191543532126174,0.7616489979657896,0.3491656180735471,0.844947885261435,0.35323480781239563,0.0,0.16946974027723669,1
IDAHO,1999,0.16246979219221855,0.21078820550400226,0.12509522334737036,0.2276316382664357,0.061366618405969825,0.22893876726037596,0.07121764513884185,0.7208951196729311,0.1252978147302711,0.019812643355150268,0.21463112355076272,1
ILLINOIS,1999,0.2570172088688136,0.3278685510637805,0.6145182490516551,0.4408399863871622,0.10311245218001563,0.6370631719868499,0.10286433116871233,0.6726026635903659,0.4573565976539816,0.1447561811703437,0.3097875073570757,1
INDIANA,1999,0.09743551038470863,0.26740623223805304,0.18924551400788595,0.06557561506497832,0.17084428945109806,0.470335396645414,0.1042965087419337,0.7747629688855168,0.6307342728687292,0.10195112164595396,0.4674743621442785,1
IOWA,1999,0.0843449280856663,0.2191643697368555,0.5252293242146497,0.20707710464527984,0.5017854189970588,0.545480083971307,0.16272017689464344,0.8026719689896095,0.4013430015830057,0.06991759092880599,0.8563608182189361,1
KANSAS,1999,0.1071194804329885,0.23577536075864966,0.4519966948262083,0.14764517701395236,0.4366287336300256,0.4649620226216226,0.0815457211279722,0.8713993020283213,0.18667386749111187,0.3339320292986838,0.8799476465271779,1
